,date,pm25,pm10,o3,no2,so2,co,AQI_calculated
1244,2020-07-15,90.6510473997062,40.340192175447925,13.205433206848225,7.535434947272226,10.126951066894302,3.23579702749539,202.0
1245,2020-07-16,89.91827657113362,40.55541931279799,12.400775218513106,7.466005143873341,11.147848642519714,3.4645610746700126,200.0
1246,2020-07-17,92.651339251151,40.48341401395745,12.08953552433116,7.40559161688093,11.776888001548917,3.533976089490112,209.0
1247,2020-07-18,92.95576433876926,38.86535810407935,11.040998581738535,7.223403809921518,11.157724697897363,4.242462748832407,210.0
1248,2020-07-19,90.49919560362007,35.90212629592749,11.165280191224813,7.194451834946604,11.157724697897363,4.081446021212159,202.0
1249,2020-07-20,85.25147281648705,34.87820057069073,10.62555994620517,7.428407500183816,11.157724697897363,4.070892573543234,184.0
1250,2020-07-21,82.49814089429651,32.69146797000413,9.767155173048875,7.113784040996752,9.982409652218077,4.06170776139076,175.0
1251,2020-07-22,78.28815907098442,32.213255597622435,10.185955066966542,6.839953226491135,8.874388675420594,4.183259122816269,161.0
1252,2020-07-23,76.6964382697756,33.22189513161308,10.161867769066914,6.860684548171528,8.122857529169112,4.15952103836335,156.0
1253,2020-07-24,78.67858747876132,33.452198979860775,10.140902318273678,6.7492068917658905,7.352079016839478,3.8798153728824833,162.0
1254,2020-07-25,78.20216377300716,34.42973488272331,10.899729733965204,6.652175102848952,6.8581075270225895,3.895380805472193,161.0
1255,2020-07-26,78.3054871432017,35.0216047159339,11.301228640085373,6.438211015982021,6.444340939873162,3.9089294604466542,161.0
1256,2020-07-27,75.67598022676768,33.853330749858465,11.65071239818105,6.251966490689631,6.095814525255696,3.791225497673453,152.0
1257,2020-07-28,70.53829185262015,32.96588505812025,11.566450900319103,6.478321363009716,5.800857196373933,3.5592776450362837,135.0
1258,2020-07-29,66.84298972273983,31.54595920479438,11.62258933073856,6.416385562485103,5.411074176152317,3.486859159600293,123.0
1259,2020-07-30,62.8494070811056,33.67644565552998,12.318862101269234,6.750914668226363,5.07876433288002,3.5533011735345963,119.0
1260,2020-07-31,66.75321405322448,35.53101586135915,12.666007673179967,6.912642433914632,5.067998706905746,3.481661422212415,123.0
1261,2020-08-01,67.4325332288881,35.7212102211534,12.579777400376804,6.665006129570132,5.05877127590103,3.5487724762842348,125.0
1262,2020-08-02,62.71560255575117,36.14571608741982,12.504713451728279,6.578907592565129,5.050845549174251,3.4777227441754084,118.0
1263,2020-08-03,59.64520062601761,36.256318167529756,12.439369417036097,6.503957821199596,5.0440255439874395,3.415873131366896,118.0
1264,2020-08-04,56.842899519865504,38.16511248280276,11.735160146930818,6.827108522341496,5.038147839956443,3.4914972569356912,119.0
1265,2020-08-05,59.71142852993899,38.92051566060585,11.122131187614007,6.849491605349245,5.033075428638207,3.4278664519413446,118.0
1266,2020-08-06,57.418481958450016,38.54242157521651,10.976858498002828,6.998438048292819,5.028692898318119,3.501935669748218,119.0
1267,2020-08-07,56.199166575086345,40.28463783347879,12.14499316006284,6.998640258346736,5.024902624636978,3.5664150096736793,120.0
1268,2020-08-08,61.48118180627324,40.24778904276539,11.867305534806503,6.99881628847946,4.889872697874003,3.6225462778530986,120.0
1269,2020-08-09,62.71346267199296,40.34516827101831,11.237197116294366,7.128426866774787,4.7729018184633,3.541953093845342,119.0
1270,2020-08-10,61.45599358605845,41.72450352637063,11.335946766888815,7.1118011978217,4.802693633956768,3.7307064737927798,122.0
1271,2020-08-11,63.597704964167285,40.853980065836645,10.904090361091582,6.9678725014713905,4.697574892431933,3.7655679816221665,122.0
1272,2020-08-12,61.70796418295365,37.50706213544793,10.010323762536206,7.23094085475169,4.344839205539754,3.9253709460258603,124.0
1273,2020-08-13,58.37996603605517,36.146881178789215,9.23226346178149,7.4599525927190244,3.9080396286143064,3.935031973696632,124.0
1274,2020-08-14,56.64788411062536,35.868960138047726,8.94328939529058,7.400410171590571,3.5287136278848186,3.8139889174605646,123.0
1275,2020-08-15,57.211278028714545,34.2030362384546,8.562272118491599,7.34857592334228,3.3295049514383837,3.7086157111521327,121.0
1276,2020-08-16,55.63049840619292,34.56510999590944,8.748389487408708,7.562356784148454,3.156404609384555,4.0052409769645605,125.0
1277,2020-08-17,57.36120770278453,34.49195535236084,8.651508939226595,7.748462635694085,2.875852997815686,4.1340145648919755,127.0
1278,2020-08-18,58.47951410085123,33.00430213016398,8.178814878663164,8.298831399352807,2.631960638382287,4.37556956227896,130.0
1279,2020-08-19,56.864023379725815,31.968133917534427,9.320729747918945,8.907404312642246,2.549841742777915,4.585854376098196,132.0
1280,2020-08-20,56.36382108534881,32.10171017502998,10.703173630218153,8.919390931436734,2.6083078217888027,4.510014849703839,131.0
1281,2020-08-21,56.70507690718326,32.347445565257026,9.964892478879014,8.412022115927147,2.529335363597228,4.31454201754742,129.0
1282,2020-08-22,58.555565278225984,30.749059601077004,8.933831254339959,8.099784068388162,2.590415716617116,4.144373580758774,127.0
1283,2020-08-23,61.5904607442387,31.299346263821732,8.29514398029955,7.82796582135496,2.9030170764050474,3.9962337670722476,125.0
1284,2020-08-24,61.255124501680996,33.331802552263504,8.256937466810667,7.720785294447972,2.9155953519272844,3.996721307522879,125.0
1285,2020-08-25,61.35154885578165,35.618955950201155,8.353127132037772,7.62747942438077,3.0562034168470125,3.9971457352361206,125.0
1286,2020-08-26,60.27043930982059,37.610034950783586,8.566315129771347,7.416801911510184,3.308189510201126,4.1269654055231975,127.0
1287,2020-08-27,61.012131447049576,47.628172759466565,9.010805939395876,7.8806472204397275,3.5274682057264393,4.4988799874496515,131.0
1288,2020-08-28,65.67076117322165,49.3591558485131,9.009407110498444,8.02554744217029,3.5887039822292595,4.563749975051498,132.0
1289,2020-08-29,69.85577889298882,48.535963565781564,8.490389638633374,8.02224032755648,3.5124241418461697,4.361322649436416,133.0
1290,2020-08-30,69.0977490964978,46.26593542162483,7.520759699188417,7.88991145352909,3.7051493333532277,4.185099614077882,130.0
1291,2020-08-31,65.84885022085456,45.45481126591277,6.676648588921989,8.033612206000038,4.261515762840833,4.031688693086559,125.0
1292,2020-09-01,63.27942127390521,46.30208439304539,5.941807777301042,8.158710876414366,4.35717206535256,4.1570363617906985,127.0
1293,2020-09-02,63.63159942911788,48.72252433900932,5.302092142633953,8.526514958822437,4.440431192945945,4.266157769000279,128.0
1294,2020-09-03,67.43332959113717,50.95908809689631,4.745187675910843,8.58780744759673,4.7719233390835765,4.231703730012969,128.0
1295,2020-09-04,71.77852338253759,50.70548482520593,4.907622694147424,8.900064933212507,4.8014599439867345,4.3311594145250165,139.0
1296,2020-09-05,72.71334081411688,50.743609703793275,4.4017824063466415,9.042451113838206,4.697674057128953,4.288290952889208,142.0
1297,2020-09-06,74.4332935257613,52.45964411978873,3.9614230359161344,9.166405433750011,4.477842238292774,4.509871003670711,148.0
1298,2020-09-07,78.26069121689373,53.30629043181254,3.5780680721156344,9.015414741974826,4.415968955371676,4.443868417149112,161.0
1299,2020-09-08,77.70914661290377,55.72618291310957,3.2443382941265004,8.883969750249662,4.362109221023904,4.386409845781754,159.0
1300,2020-09-09,80.0768892464479,56.92667430777634,2.953809724975761,8.769540269014737,4.31522469594881,4.336389267380304,167.0
1301,2020-09-10,84.07987140778206,58.748459707880244,2.83033950411687,8.669923642671915,4.14493896026016,4.422293364995755,180.0
1302,2020-09-11,89.24751281862135,60.33441569531827,2.593402937253876,8.583202349929222,4.126173754136557,4.3676276923781545,197.0
1303,2020-09-12,96.205745817,61.84451983952845,2.387137711603921,8.378257585285764,4.10983840521439,4.320038468616437,221.0
1304,2020-09-13,102.13378905197474,64.45363663692147,2.2075734305831687,8.199842832162894,4.225083002932218,4.278609649375667,240.0
1305,2020-09-14,109.49509108243679,66.20720647158389,2.1807031557653436,8.173973279371367,4.3254059393823745,4.242543772232385,265.0
1306,2020-09-15,115.25622855430363,68.25157543660178,2.5456596760386936,8.151452528216781,4.283278533819052,4.3405960896784,284.0
1307,2020-09-16,119.23599370211674,67.83066069551576,2.47502431612192,8.0023976001559,4.246605414967149,4.296506103855491,297.0
1308,2020-09-17,118.29929813685116,67.20533421831489,2.5429821412948495,8.002087232081276,4.3441385695279715,4.258123545220266,294.0
1309,2020-09-18,116.96605947672164,67.82600115091591,2.472693392205823,7.872367573432633,4.429044501854117,4.354159057292021,290.0
1310,2020-09-19,118.9121950128306,69.53136823502555,2.411503486150838,7.8888895225861475,4.502958188708403,4.308313357306469,296.0
1311,2020-09-20,121.77144944307625,71.66322372548468,2.4876840421356805,7.903272713898133,4.567302865596654,4.527301279850996,301.0
1312,2020-09-21,124.26057487283548,69.37672900418602,2.2951041505955168,8.045243465633447,4.493862953317675,4.717941329596027,303.0
1313,2020-09-22,120.60225887366583,66.35062418823375,2.1274536248707645,8.03938672369067,4.559384342564116,4.754453670597102,300.0
1314,2020-09-23,113.79292528138251,65.01074155780692,2.2404042750940194,8.163737586022956,4.486970205445909,4.786239508412179,279.0
1315,2020-09-24,112.3957870383287,65.9154972200201,2.338733524010155,8.530890195958918,4.55338333919872,4.813910686509418,275.0
1316,2020-09-25,113.50959766012306,67.35037999066374,2.6832330013693233,9.109413994925813,4.611198914712798,4.967449293892513,278.0
1317,2020-09-26,113.96142831242597,66.52832681336326,2.7242383141334607,9.742497648225793,4.661529981668531,4.971662964793841,280.0
1318,2020-09-27,111.11853359352325,70.34341856730488,2.630486065910513,10.811426749431073,4.7053454817293545,5.104780623857279,270.0
1319,2020-09-28,116.02226837364384,74.31189600157346,2.548869994964057,11.74198356288728,4.7434889091429895,5.091216830313008,287.0
1320,2020-09-29,121.19736348190415,75.82491455881488,2.6072685230264097,12.55208030759011,4.77669455430969,5.208858305819233,301.0
1321,2020-09-30,124.40805095297542,77.40097258219136,2.5286579512416596,13.51620935993979,4.805601643547049,5.440720599661414,303.0
1135,2020-10-01,127.07366726257142,79.54970741575659,2.9780212417308474,14.355532439007323,4.7013159436322525,5.5131190058423485,305.0
1136,2020-10-02,135.08999642699837,80.64359306821778,2.98086637970564,15.215655051420335,4.998881835933489,5.446696037300088,312.0
1137,2020-10-03,139.6090768595328,82.24312303289057,2.983343216148666,16.22333415015381,4.869576185570269,5.388871485170432,315.0
1138,2020-10-04,141.47197380204685,84.41229137347688,4.15054438805277,16.45332254959433,4.498108765481192,5.467981729221266,317.0
1139,2020-10-05,139.21023658418355,86.04176320137596,4.9077531391459335,17.300786276972072,4.563078668391595,5.925199515128062,315.0
1140,2020-10-06,139.95971821174615,88.10754800636278,6.7319865930438985,18.426894615326432,4.4901880951514554,5.934882395950298,315.0
1141,2020-10-07,142.29502256718808,90.035367561077,9.226220117670737,19.27777941933218,4.426733251954052,6.072761272177979,317.0
1142,2020-10-08,144.1985736409739,92.10198026827493,12.174273138985734,19.75961878396717,4.3714926679403145,6.192791804973152,319.0
1143,2020-10-09,146.114609970419,93.90107111718429,14.222904593148716,19.920185435763592,4.193953141272804,6.556183329243874,320.0
1144,2020-10-10,148.30041422295773,95.33782122530634,15.747442976789984,20.059966824427182,4.168845945801228,6.74308458608759,322.0
1145,2020-10-11,150.7210650921893,99.5659219107786,19.53417004282022,21.087799656519895,4.276438633262676,7.035241017979065,324.0
1146,2020-10-12,155.0290045069797,102.85834902068883,17.264381588281253,22.370928418460977,4.37010344417516,7.419027401449056,327.0
1147,2020-10-13,159.03818245758015,104.68897778766272,17.264381588281253,22.840709693949393,4.322193672939308,8.40038004131064,330.0
1148,2020-10-14,162.52837457359684,108.2243742517878,17.517591182110298,23.508576922191267,4.280485816120559,9.513596008050826,333.0
1149,2020-10-15,167.37905540481265,110.26652013007597,17.15624033800983,24.996135174939003,4.503076271525674,9.576560731174693,336.0
1150,2020-10-16,169.53062733072215,114.24495180674373,17.98335093541296,26.679478159791053,4.567402846980565,9.63137470627187,338.0
1151,2020-10-17,172.1803761037808,114.4721418077211,17.985679256190096,27.1093178434084,4.493952789806291,9.420194168588335,340.0
1152,2020-10-18,171.12143102117565,116.35276487423127,18.54129274379239,27.35406558447701,4.300561263348003,8.848002521211239,339.0
1153,2020-10-19,172.01185790370093,116.43654909694871,18.604217719411537,28.473276927974776,4.261653745699903,8.867678509284662,340.0
1154,2020-10-20,171.36307571939528,115.21499312847148,18.113587279732066,30.094854177971992,4.227782791901224,9.014256888839283,340.0
1155,2020-10-21,169.37433421659267,120.62403874395264,17.557332305927975,32.801013535497034,4.457195451577423,9.27131021664942,338.0
1156,2020-10-22,175.0216520901694,131.02866167534242,18.15463772082252,34.76851377600647,4.5274612320391086,8.977290387895303,342.0
1157,2020-10-23,186.53984912739278,137.36797384791217,18.80284464499609,36.481322217647886,4.718080634468639,9.239129008285483,351.0
1158,2020-10-24,193.84858386591893,139.13263195729388,19.095510463110145,38.490206318219784,4.754574952264766,9.467072766640738,357.0
1159,2020-10-25,197.62221826892295,143.64619311614035,18.817427528820854,39.72124375523407,4.786345097612015,9.406610460014026,360.0
1160,2020-10-26,201.42515557029367,144.339240402329,18.444756142560852,39.36898028355218,4.684553136529524,9.612873838668534,363.0
1161,2020-10-27,203.05296210009948,147.66101128119476,17.990388942944605,40.48626092522168,4.8548370373717455,10.180784849609285,364.0
1162,2020-10-28,205.50564548573283,156.37800544717106,17.465339420954148,42.6239551483174,5.2619767056235025,11.451876720885323,366.0
1163,2020-10-29,214.63109997580665,161.50705032727726,15.82865301288235,42.15483619534725,5.74586181313488,12.299527591521498,373.0
1164,2020-10-30,221.15132571593438,176.0691993058468,14.671599862490643,40.32250062193063,5.908209323500077,12.908001097470617,378.0
1165,2020-10-31,233.17053430809344,186.8045447477026,14.191184608435696,38.72735985665843,6.04954103319072,13.4377080507214,387.0
1166,2020-11-01,243.6338631165829,182.04021715942145,13.904876145161937,37.72705747547079,6.043127973496452,14.157743610723168,395.0
1167,2020-11-02,239.4094279167027,173.8796965546443,13.525774407651278,37.244591984483456,6.166994532684614,14.007874352397755,392.0
1168,2020-11-03,231.58946149811206,194.21883133863275,13.196495131179027,38.24852518390777,6.274826632082366,13.489057274889635,386.0
1169,2020-11-04,246.65874013889436,198.9801329048373,13.431398133193937,39.122499796079744,6.368699924319369,14.202445706614252,397.0
1170,2020-11-05,263.91969112260256,202.3483900444506,14.025974802080398,39.49499057670695,6.450421369757711,15.211834717871033,411.0
1171,2020-11-06,267.1663229800092,217.4488752478354,14.412758002097137,39.94871207231535,6.262665127957928,15.70221057991496,413.0
1172,2020-11-07,278.9246913067266,226.58167860795436,14.489084912814722,40.47314901260145,6.228663273131143,16.25855699954638,422.0
1173,2020-11-08,288.25479941922,274.4026722299389,15.854525532140272,41.4474956332717,6.1990629397358035,17.00178356197316,429.0
1174,2020-11-09,321.1019727065099,306.06565853463366,15.35402495839365,42.166264195967315,6.432193237967186,17.907698737967387,455.0
1175,2020-11-10,342.189030583064,287.93423793298274,14.65909474455684,42.01529195272826,7.15294271455121,18.955242578136488,471.0
1176,2020-11-11,328.7018192615598,273.05606557257926,14.96282931176828,41.107166361012915,7.521492688685813,19.608283584791742,461.0
1177,2020-11-12,317.7372164690809,259.5860664970192,16.524192364043913,39.66934993203617,7.71288463284491,19.52954161737507,452.0
1178,2020-11-13,307.9330764586453,270.64285207676295,15.807827386660682,38.54710746663157,7.879500996299812,19.590442190004655,445.0
1179,2020-11-14,322.82842489563575,277.0321070732995,15.184501355549788,36.27564428909334,7.765650085247657,19.12566147094972,456.0
1180,2020-11-15,330.35870252565127,251.00861405126892,14.382851377181277,34.16877130371573,7.666537111104938,18.332698044035737,462.0
1181,2020-11-16,308.9531116281907,228.61274641591646,14.333233841076183,32.72298014967865,7.580254256093931,17.512933849364764,445.0
1182,2020-11-17,289.8006646682209,210.92830334477728,15.197116630195225,31.85269415628075,7.505140668409076,16.928737104648636,431.0
1183,2020-11-18,274.93978329293617,197.60429245523503,15.560268025133826,31.871762814774364,7.439750492602396,16.54961373617892,419.0
1184,2020-11-19,263.5560278813025,187.2995616372397,15.74678347120299,31.75891360945746,7.512274476545106,16.219567674203535,410.0
1185,2020-11-20,255.5876347460338,176.51648030520514,15.650048227355919,31.27232436007597,7.575410271426054,15.932245889040722,404.0
1186,2020-11-21,245.15561082251327,168.68265601813323,15.43632627275568,31.237072125062216,7.630373173077652,15.423218873706253,396.0
1187,2020-11-22,238.53354581710352,166.2641967203832,14.732240869852559,33.407023696043765,7.678221157960073,16.27457948585444,391.0
1188,2020-11-23,236.91108537113612,178.7865919643438,14.507904511197495,36.461121188836174,7.84932468558849,17.145181383029332,390.0
1189,2020-11-24,247.79634800312297,182.95659948896358,13.276639782654463,37.6959236777551,7.998278957686031,17.12638773477588,398.0
1190,2020-11-25,257.0136206455545,173.9007570912247,12.852339056510834,36.311342382615464,8.257400620290534,16.592229166877104,405.0
1191,2020-11-26,245.8792059039405,162.13370528961312,12.741972192303665,34.97654491950278,8.353529692090609,15.997767687999817,397.0
1192,2020-11-27,234.11494389140864,154.34943101284253,12.904864367550468,34.332333982932234,8.048866598079917,15.868607222825032,388.0
1193,2020-11-28,226.4625477037876,148.73787158672545,13.43509407308043,34.41876297274907,8.042540844464886,15.238368760289925,382.0
1194,2020-11-29,220.83634538575492,148.1245567786418,14.026131822685157,35.01180152534018,8.166483393156163,16.63145586230059,378.0
1195,2020-11-30,220.98697982008827,154.58090480906475,14.799574708263128,36.1753187548787,8.533280522679863,16.93806256673699,378.0
1196,2020-12-01,228.62618204063614,156.4474485593265,15.472864603510015,36.67042158763567,8.723146533216617,16.816630895878877,384.0
1197,2020-12-02,232.29915679264082,153.92998729797577,16.058973823742015,36.45418645405666,8.758985058606157,16.45201961300197,386.0
1198,2020-12-03,229.93034125366256,162.09436491521083,15.792411486602544,38.207684387285866,9.178532617780018,17.299651985652257,385.0
1199,2020-12-04,237.70632474141286,164.41223929077472,15.430900758076294,38.180799760339376,9.1554216709434,17.13141276819757,391.0
1200,2020-12-05,243.82846436332238,166.04171782395494,15.634036713245846,37.89849645979814,9.135302423164159,16.984952022674122,395.0
1201,2020-12-06,248.12250096611078,173.02658705718193,15.810872730740373,37.26438885237869,9.117787600682668,17.24579884827133,399.0
1202,2020-12-07,257.29755329106064,173.54094312442348,16.223729555068328,37.230163864367356,9.231989498930902,17.472879199228725,406.0
1203,2020-12-08,258.5535295521862,171.27027791770493,16.32422285659183,37.71816702859246,9.331408025755344,17.541114689963678,407.0
1204,2020-12-09,254.72784179903383,165.02171763170128,15.634972190085517,37.49575127457739,9.417956880265454,17.471067698155494,404.0
1205,2020-12-10,245.83106139225444,161.26487263208958,14.258223618162502,37.94937429815471,9.363852597516251,17.28063881327554,397.0
1206,2020-12-11,240.54550349499468,162.91342769622113,13.189162412154838,36.92033227310816,9.187302646928817,17.114860840275554,393.0
1207,2020-12-12,245.91176471642015,155.67546597674925,12.905767614676268,35.377251975028464,9.03360698801726,16.323295548977853,397.0
1208,2020-12-13,238.80346770545256,146.13821840714837,12.91796627949469,33.645574242212476,9.158706019102304,15.763647375457412,391.0
1209,2020-12-14,228.8613020740637,140.6834497706306,11.504607842956275,33.56200502020742,9.008712177572642,15.146995906047703,384.0
1210,2020-12-15,223.31293066417481,135.67589898805377,10.403668192851029,33.61870322362077,8.230887770637757,14.22182131188381,379.0
1211,2020-12-16,217.96499506110553,132.22271889047713,9.833605478273562,33.27971356642808,7.553752295091391,13.286960611083428,375.0
1212,2020-12-17,214.86273994983145,130.1226970682976,9.855145495755595,33.76130254963147,7.093721062202543,12.861465411510464,373.0
1213,2020-12-18,211.90317114181624,130.88351062214514,10.132799522656837,34.439448983644255,6.82269005003196,12.491050325842515,371.0
1214,2020-12-19,212.95130107659654,133.2286799671618,10.374510467302148,34.51201199695534,6.4572944130029875,11.909686390953043,372.0
1215,2020-12-20,216.19384104239802,137.08256057534584,10.326029792840313,34.83408064247566,6.398097908823079,12.439175183586686,374.0
1216,2020-12-21,219.53443378295202,154.02974936358996,10.542726259916037,35.502805993365186,6.605463232207659,13.547369133792529,377.0
1217,2020-12-22,235.64643121878518,171.24267340685427,10.990271934144635,36.08496522427237,7.0448841047187205,14.641557438089377,389.0
1218,2020-12-23,250.19053740918937,185.83904581857774,10.991531235451545,36.46231483396267,7.4274221927952535,15.464654246042981,400.0
1219,2020-12-24,261.4279734421399,181.71749927217255,11.12207773064384,36.273019002422416,7.501542067413408,15.533954452334553,409.0
1220,2020-12-25,258.52468491364453,179.5534284082917,11.365174977777285,35.978777972941536,7.5660671660121395,15.853182659366041,407.0
1221,2020-12-26,257.16227038008714,181.29407952643714,11.05900301981592,36.62877233590952,7.492790090230544,15.613289208001653,406.0
1222,2020-12-27,259.0830061213497,174.78353926219845,10.92191513386961,35.51178261757979,7.5584481273445405,15.40444982878535,407.0
1223,2020-12-28,247.29236228564295,169.76303195132323,10.932023210567928,34.92773489920363,7.615606768538148,15.093195152866292,398.0
1224,2020-12-29,238.84030276669964,164.48628042688142,10.423023496955711,34.28984239227558,7.794815692535232,14.95168165612032,391.0
1225,2020-12-30,234.07134632554943,165.45892719317266,10.109363652648103,33.99342358445481,7.821376685558013,15.346284748629696,388.0
1226,2020-12-31,237.16889706478958,181.58069891451495,9.447957905196372,35.54766813818938,8.103398246411627,16.466503313315467,390.0
1227,2021-01-01,259.93013429477634,190.4375388997049,8.483822045373106,36.51236829983122,8.090013401657096,16.40611472218628,408.0
1228,2021-01-02,268.22394232001136,179.7660459258832,7.515043831347034,35.7987953285137,8.207810654223563,16.094644526754333,414.0
1229,2021-01-03,257.580099303113,166.20414029508404,6.930573075760407,34.918695102972585,8.051460245386028,15.694044535967219,406.0
1049,2021-01-04,243.00666886425753,152.58552359496886,6.292312336711403,33.505276172351316,8.174248182314333,15.345301988331082,395.0
1050,2021-01-05,229.41361472962808,146.6845032437485,5.995573459330895,32.1453740894217,8.281141289972682,15.171153403745008,384.0
1051,2021-01-06,224.95879168793326,140.252872285933,5.4783482148891025,30.573162254988123,8.115298271645296,14.760649381928614,381.0
1052,2021-01-07,219.78614861256253,138.53729543381047,4.898628062679635,29.72227010371669,8.100372975327698,14.662183747908799,377.0
1053,2021-01-08,218.51933718716583,136.52600129200192,4.6528515454975965,29.369873772234747,8.087379750211095,14.447014998043658,376.0
1054,2021-01-09,216.51036773026962,131.40938268959542,4.697789746666691,28.415847763840254,8.076068490766838,14.130250284940958,374.0
1055,2021-01-10,211.52522232032692,127.60235466661844,4.995809736183209,27.844218758241045,7.936772030781149,13.854490585517071,370.0
1056,2021-01-11,207.57374948569992,126.87713301080933,5.255251164996571,27.217137368716376,7.944956855780517,13.743877260553118,367.0
1057,2021-01-12,208.14672512148633,133.10661103513576,5.869456493027997,27.0595796219448,7.952082159794183,13.647582768197694,368.0
1058,2021-01-13,218.22478770006217,156.2642594666853,5.886355282795046,28.087462567076045,8.217183970626065,14.98769734737803,376.0
1059,2021-01-14,244.7328235832062,187.16846659980615,6.67776340548039,28.72338777055477,8.31851906467176,16.024885412460932,396.0
1060,2021-01-15,272.3401394377867,189.99454630084315,6.978375709793629,29.147543377953493,8.406736387874789,16.02166400983572,417.0
1061,2021-01-16,277.99188379413505,185.59397143119511,6.7222760253398635,28.869545097380268,8.354084591577243,15.759960742557984,422.0
1062,2021-01-17,278.1223838691163,182.41029568311563,6.499328316089872,28.627533537631894,8.437697977356182,16.049932562628427,422.0
1063,2021-01-18,276.0353503589355,189.34745272006367,6.564139995673126,28.157951364561022,8.381038220740846,15.91401938381912,420.0
1064,2021-01-19,282.8915944201895,180.8882617754182,6.87946075248745,27.61970690257648,8.202263600999004,15.536801216039557,425.0
1065,2021-01-20,272.6791219618252,172.61796227660045,7.93066013288005,27.280587319708697,8.176080691783932,15.337863164297403,417.0
1066,2021-01-21,263.78864831055006,173.44411346491742,7.551287782673714,27.244265449226155,8.282736582122137,15.682475278107745,411.0
1067,2021-01-22,267.95838964221986,168.59699406900782,7.47992388207527,26.82429711430598,8.375585927534866,15.335230364384623,414.0
1068,2021-01-23,262.6563491747366,169.1669607065786,7.158899102437193,25.94089569695918,8.326966540781509,15.291834982548998,410.0
1069,2021-01-24,263.6069806374169,164.8735163259324,7.656127490447881,25.17185009547133,8.155191469552252,15.512955981855297,410.0
1070,2021-01-25,257.18538493732314,162.1714513955113,8.865686609205909,24.502357013895676,8.135102021237445,15.317104682246368,406.0
1071,2021-01-26,252.88955555038535,161.76090879882864,9.789219515919395,24.437327181422642,8.117613140690688,15.276055659753414,402.0
1072,2021-01-27,250.70321209820912,166.58148817818454,10.334302706957823,24.89851317094769,8.102388185879294,15.369769846803294,401.0
1073,2021-01-28,255.14291197284828,172.5903383861508,10.54992629334813,24.523302273689747,8.089134092892078,15.321903348424529,404.0
1074,2021-01-29,258.74899632617337,167.46539138314773,10.737637525497702,24.58501052583863,8.207045171480031,15.280233141297881,407.0
1075,2021-01-30,253.0857133953903,163.52166362963612,11.548296848997376,24.638730679506857,8.309692727363611,15.243957119011112,402.0
1076,2021-01-31,248.15553924989175,164.2308311868541,11.995117891353965,25.462193409766343,8.39905261495902,15.3418264440791,399.0
1077,2021-02-01,251.50109013590867,165.62489402348479,13.03134539904042,26.696857100262605,8.606294352145198,15.556476076850323,401.0
1078,2021-02-02,251.95402204689293,162.30776592654817,12.638939435501419,27.253896524689893,8.527809889783235,15.225541688755113,402.0
1079,2021-02-03,248.20594020261103,158.25499326289972,12.038431326444766,27.35047919929159,8.45948519686404,14.93744657078477,399.0
1080,2021-02-04,243.90744994816046,148.3838273391595,11.515658656802419,27.30510986436687,8.400005096956207,14.427746330145073,395.0
1081,2021-02-05,230.71558795644268,141.08497265089667,11.448906933117785,27.00671469088403,7.959876352364821,13.85457706184014,385.0
1082,2021-02-06,221.56149492929777,137.0610404512827,11.908593936484147,26.7469466045237,7.576722025837999,13.485053669157129,378.0
1083,2021-02-07,216.9580794423524,140.54827359025268,13.085471344015996,26.520805350616357,7.3726162477546415,13.033915434801964,375.0
1084,2021-02-08,221.7531351929696,136.46436734501472,12.297710498435318,27.61843232168159,6.9360329742644,13.80622172109454,378.0
1085,2021-02-09,212.85308057061425,137.82819905752152,13.03586866887767,28.315073226223696,6.944313469713497,13.701856773440422,371.0
1086,2021-02-10,213.38989695480458,137.97988802945443,13.678472678373714,28.79208492138407,6.822072622987188,13.481552372767885,372.0
1087,2021-02-11,212.95107670352093,143.16046898086762,14.108442522042871,29.20734772130477,6.715655785011809,13.419215689369667,372.0
1088,2021-02-12,219.30043219518177,142.10410086805484,14.871101323332557,29.827753859099413,6.4935651100642655,13.364948454523335,376.0
1089,2021-02-13,219.00264254334002,145.5857598603294,13.075495061424196,30.367848771828914,6.30022394788587,14.094402702882594,376.0
1090,2021-02-14,222.49743525859785,142.53259653217685,13.324621142760677,31.355826449154456,6.390809563650912,13.693834016059492,379.0
1091,2021-02-15,218.42011000675558,144.01704545154263,13.929846304542412,32.47480984608195,6.34021948577781,13.474568156810728,376.0
1092,2021-02-16,219.66022137006615,143.49704118062658,14.586174846625745,32.93114372578069,6.296178264988188,13.413135576233982,377.0
1093,2021-02-17,218.28026171857246,141.36150849251382,14.769193716862912,33.32840544180353,6.387287592125415,13.100756535200409,376.0
1094,2021-02-18,215.13719551608057,141.31471142179424,14.928520897312128,33.28589354235158,6.207703994778497,13.087713658474481,373.0
1095,2021-02-19,214.8605367603979,137.5199385411063,15.067223263902381,32.98998591092914,6.051367392949396,12.946909738089847,373.0
1096,2021-02-20,210.34785991356964,137.58208222654335,15.576318998054344,32.861832792414596,6.044717912867149,12.694883369180825,369.0
1097,2021-02-21,210.82062739052168,136.21223764316323,15.63116426519044,32.7502690229036,6.038929204235924,12.604931108465475,370.0
1098,2021-02-22,207.9959594662935,132.430729935396,15.678909843367595,33.04149543062399,5.904440403972374,12.397173680526093,368.0
1099,2021-02-23,201.9123589860236,138.32964627626578,15.979373657064949,34.46006767424657,6.305158849961435,12.863557518123889,363.0
